reception_time,ip,label,sentence,answer,time
1637271771,37adaa703574f3d2acad11c6a73a1589,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,6,6732
1637271771,37adaa703574f3d2acad11c6a73a1589,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,5,19647
1637320461,50e8489de504ee406f46efe0ba6015e9,id.mesh.act.b,Никакие утешения не мешали слезам литься в три ручья – потерялась Анина любимая плюшевая собачка.,6,19476
1637320461,50e8489de504ee406f46efe0ba6015e9,id.zast.act.b,Напряженное молчание заставляло атмосферу сгущаться сильнее и сильнее. ,7,11439
1637320461,50e8489de504ee406f46efe0ba6015e9,id.mesh.pass.a,Хорошее воспитание не мешало грехам водиться за Аркашей. ,7,11544
1637320461,50e8489de504ee406f46efe0ba6015e9,id.pozv.pass.a,Серёжка думал%2C поселить ли у себя в комнате домашнюю жабу%2C но внезапное появление отца позволило её судьбе решиться мгновенно – она была выдворена на улицу.,5,33456
1637320461,50e8489de504ee406f46efe0ba6015e9,id.pomo.pass.a,Новые запретительные меры помогли гайкам закрутиться ещё сильнее. ,7,4910
1637320461,50e8489de504ee406f46efe0ba6015e9,id.pomo.act.b,Алёна была в ярости%2C когда узнала%2C где муж побывал той ночью%2C но искренние извинения и пышный букет пионов помогли гневу смениться на милость.,7,9555
1637320461,50e8489de504ee406f46efe0ba6015e9,id.zast.pass.a,Приход в администрацию нового руководства заставил декорации смениться.,7,5174
1637320461,50e8489de504ee406f46efe0ba6015e9,id.pozv.act.b,В команде проекта собрались отличные компетентные люди%2C но отсутствие чётких указаний от руководителя всё никак не позволяло льду тронуться.,7,9108
