reception_time,controller,order,n,lsg,answer,correct,time,grammatical
1646090194,AcceptabilityJudgment,35,0,14,5,NULL,33578,1
1646110405,AcceptabilityJudgment,45,0,19,,,,0
1646110405,AcceptabilityJudgment,45,0,19,1,NULL,8758,0
1646110405,AcceptabilityJudgment,38,0,16,,,,1
1646110405,AcceptabilityJudgment,38,0,16,6,NULL,7270,1
1646110405,AcceptabilityJudgment,49,0,21,,,,0
1646110405,AcceptabilityJudgment,49,0,21,1,NULL,22502,0
1646110405,AcceptabilityJudgment,34,0,14,,,,1
1646110405,AcceptabilityJudgment,34,0,14,6,NULL,27115,1
1646110405,AcceptabilityJudgment,50,0,22,,,,0
1646110405,AcceptabilityJudgment,50,0,22,1,NULL,5667,0
1646110405,AcceptabilityJudgment,41,0,17,,,,1
1646110405,AcceptabilityJudgment,41,0,17,6,NULL,12318,1
1646110405,AcceptabilityJudgment,54,0,24,,,,0
1646110405,AcceptabilityJudgment,54,0,24,1,NULL,19597,0
1646110405,AcceptabilityJudgment,42,0,18,,,,1
1646110405,AcceptabilityJudgment,42,0,18,2,NULL,15568,1
1646110405,AcceptabilityJudgment,46,0,20,,,,0
1646110405,AcceptabilityJudgment,46,0,20,1,NULL,5241,0
1646110405,AcceptabilityJudgment,37,0,15,,,,1
1646110405,AcceptabilityJudgment,37,0,15,4,NULL,9861,1
1646110405,AcceptabilityJudgment,53,0,23,,,,0
1646110405,AcceptabilityJudgment,53,0,23,2,NULL,18394,0
1646110405,AcceptabilityJudgment,33,0,13,,,,1
1646110405,AcceptabilityJudgment,33,0,13,5,NULL,51797,1
1646122154,AcceptabilityJudgment,51,0,22,,,,0
1646122154,AcceptabilityJudgment,51,0,22,1,NULL,27730,0
1646122154,AcceptabilityJudgment,35,0,14,,,,1
1646122154,AcceptabilityJudgment,35,0,14,3,NULL,131813,1
1646122154,AcceptabilityJudgment,44,0,19,,,,0
1646122154,AcceptabilityJudgment,44,0,19,3,NULL,9505,0
1646122154,AcceptabilityJudgment,36,0,15,,,,1
1646122154,AcceptabilityJudgment,36,0,15,7,NULL,10246,1
1646122154,AcceptabilityJudgment,48,0,21,,,,0
1646122154,AcceptabilityJudgment,48,0,21,1,NULL,4961,0
1646122154,AcceptabilityJudgment,32,0,13,,,,1
1646122154,AcceptabilityJudgment,32,0,13,7,NULL,9029,1
1646122154,AcceptabilityJudgment,52,0,23,,,,0
1646122154,AcceptabilityJudgment,52,0,23,1,NULL,9349,0
1646122154,AcceptabilityJudgment,39,0,16,,,,1
1646122154,AcceptabilityJudgment,39,0,16,6,NULL,7265,1
1646122154,AcceptabilityJudgment,55,0,24,,,,0
1646122154,AcceptabilityJudgment,55,0,24,1,NULL,7231,0
1646122154,AcceptabilityJudgment,40,0,17,,,,1
1646122154,AcceptabilityJudgment,40,0,17,7,NULL,10343,1
1646122154,AcceptabilityJudgment,47,0,20,,,,0
1646122154,AcceptabilityJudgment,47,0,20,1,NULL,6821,0
1646122154,AcceptabilityJudgment,43,0,18,,,,1
1646122154,AcceptabilityJudgment,43,0,18,7,NULL,5440,1
